Time,Altitude,Temp,Voltage,3 pt avg altitude,3 pt sym time deriv,7 pt avg altitude,7 pt sym time deriv
16.05,9923,82.2F,7.9,9923,333.333333333335,9922.57142857143,335.714285714271
16.1,9940,82.2F,7.8,9939.33333333333,330.000000000007,9939.28571428571,334.285714285714
16.15,9955,82.2F,7.8,9956,330.000000000007,9956,334.285714285732
16.2,9973,82.2F,7.8,9972.33333333333,333.333333333335,9972.71428571429,327.142857142858
16.25,9989,82.2F,7.9,9989.33333333333,336.666666666656,9988.71428571429,321.428571428564
16.3,10006,82.2F,7.8,10006,319.999999999995,10004.8571428571,324.285714285702
16.35,10023,82.2F,7.8,10021.3333333333,310.000000000007,10021.1428571429,322.857142857145
16.4,10035,82.2F,7.9,10037,310.000000000007,10037.1428571429,321.428571428576
16.45,10053,82.2F,7.9,10052.3333333333,319.999999999995,10053.2857142857,318.571428571427
16.5,10069,82.2F,7.9,10069,329.999999999995,10069,309.999999999996
16.55,10085,82.2F,7.8,10085.3333333333,319.999999999995,10084.2857142857,307.142857142858
16.6,10102,82.2F,7.9,10101,306.666666666667,10099.7142857143,305.7142857143
16.65,10116,82.2F,7.8,10116,286.666666666667,10114.8571428571,300.000000000006
16.7,10130,82.2F,7.8,10129.6666666667,279.999999999996,10129.7142857143,297.142857142858
16.75,10143,82.2F,7.8,10144,286.666666666675,10144.5714285714,295.714285714271
16.8,10159,82.2F,7.9,10158.3333333333,296.666666666656,10159.2857142857,294.285714285702
16.85,10173,82.2F,7.8,10173.6666666667,306.666666666667,10174,297.142857142869
16.9,10189,82.2F,7.9,10189,306.666666666685,10189,301.428571428575
16.95,10205,82.2F,7.8,10204.3333333333,306.666666666656,10204.1428571429,302.857142857133
17,10219,82.2F,7.8,10219.6666666667,299.999999999996,10219.2857142857,295.714285714289
17.05,10235,82.2F,7.8,10234.3333333333,299.999999999996,10233.7142857143,284.285714285721
17.1,10249,82.2F,7.8,10249.6666666667,283.333333333327,10247.7142857143,277.14285714285
17.15,10265,82.2F,7.8,10262.6666666667,256.666666666684,10261.4285714286,271.428571428575
17.2,10274,82.2F,7.9,10275.3333333333,246.666666666675,10274.8571428571,265.71428571429
17.25,10287,82.2F,7.9,10287.3333333333,249.999999999996,10288,262.857142857134
17.3,10301,82.2F,7.9,10300.3333333333,263.333333333317,10301.1428571429,264.285714285703
17.35,10313,82.2F,7.8,10313.6666666667,266.666666666666,10314.4285714286,274.285714285731
17.4,10327,82.2F,7.9,10327,283.333333333345,10328.5714285714,287.142857142868
17.45,10341,82.2F,7.8,10342,303.333333333335,10343.1428571429,291.428571428565
17.5,10358,82.2F,7.8,10357.3333333333,313.333333333335,10357.7142857143,291.428571428565
17.55,10373,82.2F,7.8,10373.3333333333,309.999999999996,10372.2857142857,292.857142857134
17.6,10389,82.2F,7.9,10388.3333333333,290.000000000006,10387,290.000000000006
17.65,10403,82.2F,7.8,10402.3333333333,276.666666666667,10401.2857142857,274.285714285712
17.7,10415,82.2F,7.9,10416,263.333333333317,10414.4285714286,259.999999999996
17.75,10430,82.2F,7.9,10428.6666666667,243.333333333336,10427.2857142857,251.428571428583
17.8,10441,82.2F,7.8,10440.3333333333,226.666666666676,10439.5714285714,237.142857142859
17.85,10450,82.2F,7.9,10451.3333333333,223.333333333326,10451,225.71428571428
17.9,10463,82.2F,7.8,10462.6666666667,223.333333333326,10462.1428571429,215.714285714298
17.95,10475,82.2F,7.9,10473.6666666667,209.999999999997,10472.5714285714,212.857142857135
18,10483,82.2F,7.9,10483.6666666667,193.333333333337,10483.4285714286,228.57142857141
18.05,10493,82.2F,7.8,10493,206.666666666676,10495.4285714286,239.999999999997
18.1,10503,82.2F,7.8,10504.3333333333,250.000000000005,10507.4285714286,240.000000000005
18.15,10517,82.2F,7.9,10518,283.333333333327,10519.4285714286,247.142857142868
18.2,10534,82.2F,7.8,10532.6666666667,286.666666666657,10532.1428571429,259.999999999996
18.25,10547,82.2F,7.9,10546.6666666667,266.666666666675,10545.4285714286,272.857142857134
18.3,10559,82.2F,7.8,10559.3333333333,256.666666666675,10559.4285714286,275.71428571429
18.35,10572,82.2F,7.9,10572.3333333333,270.000000000006,10573,261.428571428593
18.4,10586,82.2F,7.8,10586.3333333333,273.333333333327,10585.5714285714,248.571428571436
18.45,10601,82.2F,7.8,10599.6666666667,253.333333333318,10597.8571428571,244.285714285703
18.5,10612,82.2F,7.9,10611.6666666667,226.666666666676,10610,238.571428571428
18.55,10622,82.2F,7.8,10622.3333333333,213.333333333336,10621.7142857143,229.999999999997
18.6,10633,82.2F,7.8,10633,213.333333333326,10633,218.571428571436
18.65,10644,82.2F,7.9,10643.6666666667,213.333333333344,10643.5714285714,211.428571428573
18.7,10654,82.2F,7.8,10654.3333333333,209.999999999997,10654.1428571429,212.857142857135
18.75,10665,82.2F,7.9,10664.6666666667,209.999999999997,10664.8571428571,217.142857142859
18.8,10675,82.2F,7.8,10675.3333333333,213.333333333336,10675.8571428571,221.428571428566
18.85,10686,82.2F,7.8,10686,223.333333333326,10687,224.285714285711
18.9,10697,82.2F,7.9,10697.6666666667,236.666666666666,10698.2857142857,231.428571428574
18.95,10710,82.2F,7.8,10709.6666666667,239.999999999997,10710.1428571429,235.71428571429
19,10722,82.2F,7.8,10721.6666666667,246.666666666675,10721.8571428571,234.285714285721
19.05,10733,82.2F,7.8,10734.3333333333,243.333333333336,10733.5714285714,234.285714285703
19.1,10748,82.2F,7.8,10746,233.333333333326,10745.2857142857,228.571428571418
19.15,10757,82.2F,7.9,10757.6666666667,220.000000000005,10756.4285714286,222.857142857161
19.2,10768,82.2F,7.8,10768,206.666666666676,10767.5714285714,222.857142857153
19.25,10779,82.2F,7.8,10778.3333333333,209.999999999997,10778.7142857143,215.714285714272
19.3,10788,82.2F,7.9,10789,213.333333333318,10789.1428571429,208.571428571428
19.35,10800,82.2F,7.8,10799.6666666667,216.666666666665,10799.5714285714,210.000000000004
19.4,10811,82.2F,7.9,10810.6666666667,210.000000000004,10810.1428571429,211.428571428573
19.45,10821,82.2F,7.8,10820.6666666667,203.333333333336,10820.7142857143,215.71428571429
19.5,10830,82.2F,7.9,10831,209.999999999997,10831.7142857143,215.714285714272
19.55,10842,82.2F,7.8,10841.6666666667,223.333333333336,10842.2857142857,212.857142857135
19.6,10853,82.2F,7.9,10853.3333333333,223.333333333344,10853,215.714285714298
19.65,10865,82.2F,7.8,10864,216.666666666665,10863.8571428571,217.142857142867
19.7,10874,82.2F,7.8,10875,216.666666666658,10874.7142857143,212.857142857135
19.75,10886,82.2F,7.8,10885.6666666667,213.333333333336,10885.1428571429,208.571428571428
19.8,10897,82.2F,7.9,10896.3333333333,203.333333333336,10895.5714285714,205.714285714291
19.85,10906,82.2F,7.9,10906,193.333333333325,10905.7142857143,208.571428571417
19.9,10915,82.2F,7.8,10915.6666666667,196.666666666665,10916.4285714286,208.571428571436
19.95,10926,82.2F,7.8,10925.6666666667,213.333333333336,10926.5714285714,201.428571428584
20,10936,82.2F,7.8,10937,216.666666666676,10936.5714285714,198.57142857141
20.05,10949,82.2F,7.8,10947.3333333333,206.666666666658,10946.4285714286,198.57142857141
20.1,10957,82.2F,7.8,10957.6666666667,190.000000000004,10956.4285714286,197.142857142867
20.15,10967,82.2F,7.9,10966.3333333333,180.000000000004,10966.1428571429,195.714285714298
20.2,10975,82.2F,7.8,10975.6666666667,183.333333333319,10976,189.999999999997
20.25,10985,82.2F,7.8,10984.6666666667,189.999999999997,10985.1428571429,185.714285714291
20.3,10994,82.2F,7.8,10994.6666666667,193.333333333337,10994.5714285714,188.571428571428
20.35,11005,82.2F,7.9,11004,190.000000000004,11004,187.142857142848
20.4,11013,82.2F,7.9,11013.6666666667,190.000000000004,11013.2857142857,188.571428571435
20.45,11023,82.2F,7.8,11023,183.333333333337,11022.8571428571,188.571428571428
20.5,11033,82.2F,7.9,11032,186.666666666658,11032.1428571429,182.857142857135
20.55,11040,82.2F,7.8,11041.6666666667,183.333333333337,11041.1428571429,181.428571428566
20.6,11052,82.2F,7.8,11050.3333333333,180.000000000004,11050.2857142857,181.428571428573
20.65,11059,82.2F,7.9,11059.6666666667,176.666666666664,11059.2857142857,178.571428571435
20.7,11068,82.2F,7.9,11068,173.333333333337,11068.1428571429,181.428571428566
20.75,11077,82.2F,7.9,11077,179.999999999997,11077.4285714286,178.571428571429
20.8,11086,82.2F,7.8,11086,183.333333333337,11086,174.285714285722
20.85,11095,82.2F,7.9,11095.3333333333,180.000000000004,11094.8571428571,177.142857142866
20.9,11105,82.2F,7.9,11104,173.333333333325,11103.7142857143,174.28571428571
20.95,11112,82.2F,7.9,11112.6666666667,169.999999999998,11112.2857142857,172.857142857135
21,11121,82.2F,7.9,11121,166.666666666676,11121,172.857142857153
21.05,11130,82.2F,7.8,11129.3333333333,169.999999999998,11129.5714285714,169.999999999998
21.1,11137,82.2F,7.8,11138,170.000000000004,11138,171.428571428572
21.15,11147,82.2F,7.9,11146.3333333333,173.333333333343,11146.7142857143,168.571428571435
21.2,11155,82.2F,7.8,11155.3333333333,176.666666666658,11154.8571428571,161.428571428567
21.25,11164,82.2F,7.9,11164,163.333333333319,11162.8571428571,159.999999999998
21.3,11173,82.2F,7.9,11171.6666666667,149.999999999998,11170.8571428571,155.714285714273
21.35,11178,82.2F,7.9,11179,140.000000000003,11178.4285714286,152.857142857141
21.4,11186,82.2F,7.8,11185.6666666667,140.000000000003,11186.1428571429,151.42857142859
21.45,11193,82.2F,7.8,11193,149.999999999998,11193.5714285714,147.14285714286
21.5,11200,82.2F,7.9,11200.6666666667,153.333333333337,11200.8571428571,151.428571428567
21.55,11209,82.2F,7.8,11208.3333333333,156.666666666677,11208.7142857143,155.714285714273
21.6,11216,82.2F,7.8,11216.3333333333,160.000000000003,11216.4285714286,155.714285714279
21.65,11224,82.2F,7.9,11224.3333333333,160.000000000003,11224.2857142857,154.285714285728
21.7,11233,82.2F,7.8,11232.3333333333,159.999999999998,11231.8571428571,149.999999999998
21.75,11240,82.2F,7.9,11240.3333333333,146.666666666659,11239.2857142857,147.14285714286
21.8,11248,82.2F,7.8,11247,136.666666666659,11246.5714285714,142.857142857154
21.85,11253,82.2F,7.8,11254,133.333333333342,11253.5714285714,138.571428571416
21.9,11261,82.2F,7.9,11260.3333333333,130.000000000003,11260.4285714286,135.714285714278
21.95,11267,82.2F,7.9,11267,133.333333333319,11267.1428571429,131.428571428585
22,11273,82.2F,7.9,11273.6666666667,133.333333333337,11273.5714285714,129.999999999998
22.05,11281,82.2F,7.8,11280.3333333333,133.333333333337,11280.1428571429,131.428571428567
22.1,11287,82.2F,7.9,11287,126.666666666663,11286.7142857143,132.857142857141
22.15,11293,82.2F,7.8,11293,126.666666666663,11293.4285714286,137.142857142847
22.2,11299,82.2F,7.9,11299.6666666667,136.666666666659,11300.4285714286,132.857142857154
22.25,11307,82.2F,7.8,11306.6666666667,146.666666666677,11306.7142857143,128.571428571429
22.3,11314,82.2F,7.8,11314.3333333333,136.666666666677,11313.2857142857,128.571428571429
22.35,11322,82.2F,7.9,11320.3333333333,123.333333333324,11319.5714285714,127.142857142865
22.4,11325,82.2F,7.8,11326.6666666667,113.333333333324,11326,125.714285714278
22.45,11333,82.2F,7.9,11331.6666666667,113.333333333338,11332.1428571429,119.999999999998
22.5,11337,82.2F,7.8,11338,119.999999999998,11338,115.714285714292
22.55,11344,82.2F,7.8,11343.6666666667,116.666666666659,11343.7142857143,115.714285714292
22.6,11350,82.2F,7.9,11349.6666666667,120.000000000003,11349.5714285714,115.714285714278
22.65,11355,82.2F,7.8,11355.6666666667,113.333333333342,11355.2857142857,118.571428571416
22.7,11362,82.2F,7.8,11361,113.333333333338,11361.4285714286,119.999999999998
22.75,11366,82.2F,7.8,11367,119.999999999998,11367.2857142857,117.142857142861
22.8,11373,82.2F,7.9,11373,123.333333333338,11373.1428571429,117.142857142861
22.85,11380,82.2F,7.9,11379.3333333333,123.333333333342,11379,117.142857142865
22.9,11385,82.2F,7.9,11385.3333333333,113.333333333324,11384.8571428571,118.571428571434
22.95,11391,82.2F,7.9,11390.6666666667,113.33333333332,11390.8571428571,117.142857142861
23,11396,82.2F,7.9,11396.6666666667,116.666666666677,11396.5714285714,111.428571428567
23.05,11403,82.2F,7.9,11402.3333333333,113.333333333338,11402,109.999999999998
23.1,11408,82.2F,7.8,11408,106.666666666663,11407.5714285714,110.000000000002
23.15,11413,82.2F,7.8,11413,103.333333333342,11413,110.000000000002
23.2,11418,82.2F,7.9,11418.3333333333,106.666666666659,11418.5714285714,107.142857142861
23.25,11424,82.2F,7.8,11423.6666666667,109.999999999998,11423.7142857143,102.857142857136
23.3,11429,82.2F,7.9,11429.3333333333,106.666666666677,11428.8571428571,101.428571428567
23.35,11435,82.2F,7.8,11434.3333333333,100.000000000002,11433.8571428571,98.5714285714333
23.4,11439,82.2F,7.8,11439.3333333333,93.3333333333232,11438.7142857143,97.1428571428644
23.45,11444,82.2F,7.8,11443.6666666667,86.6666666666594,11443.5714285714,92.8571428571363
23.5,11448,82.2F,7.8,11448,89.9999999999987,11448,87.1428571428429
23.55,11452,82.2F,7.8,11452.6666666667,86.6666666666594,11452.2857142857,87.1428571428611
23.6,11458,82.2F,7.8,11456.6666666667,83.3333333333412,11456.7142857143,90.0000000000019
23.65,11460,82.2F,7.8,11461,83.3333333333412,11461.2857142857,91.4285714285708
23.7,11465,82.2F,7.8,11465,93.3333333333381,11465.8571428571,91.4285714285675
23.75,11470,82.2F,7.8,11470.3333333333,103.333333333338,11470.4285714286,87.1428571428611
23.8,11476,82.2F,7.9,11475.3333333333,96.6666666666592,11474.5714285714,85.7142857142923
23.85,11480,82.2F,7.8,11480,83.333333333323,11479,90.0000000000019
23.9,11484,82.2F,7.8,11483.6666666667,73.333333333341,11483.5714285714,85.7142857142953
23.95,11487,82.2F,7.9,11487.3333333333,79.9999999999989,11487.5714285714,79.9999999999989
24,11491,82.2F,7.9,11491.6666666667,79.9999999999989,11491.5714285714,75.7142857142742
24.05,11497,82.2F,7.9,11495.3333333333,79.9999999999989,11495.1428571429,74.2857142857054
24.1,11498,82.2F,7.9,11499.6666666667,70.0000000000015,11499,75.7142857142951
24.15,11504,82.2F,7.8,11502.3333333333,70.0000000000015,11502.7142857143,74.2857142857081
24.2,11505,82.2F,7.8,11506.6666666667,73.3333333333202,11506.4285714286,69.999999999999
24.25,11511,82.2F,7.8,11509.6666666667,69.999999999999,11509.7142857143,65.7142857142926
24.3,11513,82.2F,7.8,11513.6666666667,69.999999999999,11513,62.8571428571368
24.35,11517,82.2F,7.9,11516.6666666667,56.66666666668,11516,65.7142857142949
24.4,11520,82.2F,7.9,11519.3333333333,53.3333333333405,11519.5714285714,65.7142857142949
24.45,11521,82.2F,7.8,11522,59.9999999999991,11522.5714285714,64.2857142857056
24.5,11525,82.2F,7.9,11525.3333333333,69.999999999999,11526,68.571428571412
24.55,11530,82.2F,7.9,11529,76.6666666666595,11529.4285714286,68.5714285714302
24.6,11532,82.2F,7.8,11533,76.6666666666622,11532.8571428571,71.4285714285885
24.65,11537,82.2F,7.9,11536.6666666667,76.6666666666622,11536.5714285714,71.4285714285704
24.7,11541,82.2F,7.8,11540.6666666667,73.3333333333384,11540,64.2857142857056
24.75,11544,82.2F,7.9,11544,59.9999999999991,11543,61.428571428568
24.8,11547,82.2F,7.9,11546.6666666667,49.9999999999993,11546.1428571429,58.5714285714303
24.85,11549,82.2F,7.9,11549,46.6666666666798,11548.8571428571,51.4285714285699
24.9,11551,82.2F,7.8,11551.3333333333,46.6666666666616,11551.2857142857,48.5714285714322
24.95,11554,82.2F,7.8,11553.6666666667,46.6666666666599,11553.7142857143,48.5714285714305
25,11556,82.2F,7.9,11556,46.6666666666781,11556.1428571429,47.1428571428435
25.05,11558,82.2F,7.8,11558.3333333333,49.9999999999993,11558.4285714286,45.7142857142929
25.1,11561,82.2F,7.9,11561,50.0000000000011,11560.7142857143,44.2857142857256
25.15,11564,82.2F,7.9,11563.3333333333,43.3333333333403,11562.8571428571,40.0000000000009
25.2,11565,82.2F,7.8,11565.3333333333,36.6666666666601,11564.7142857143,35.7142857142748
25.25,11567,82.2F,7.9,11567,29.9999999999996,11566.4285714286,32.8571428571372
25.3,11569,82.2F,7.9,11568.3333333333,23.3333333333391,11568,32.8571428571554
25.35,11569,82.2F,7.9,11569.3333333333,20.0000000000004,11569.7142857143,31.4285714285695
25.4,11570,82.2F,7.9,11570.3333333333,33.3333333333219,11571.1428571429,30.0000000000006
25.45,11572,82.2F,7.9,11572.6666666667,39.9999999999994,11572.7142857143,31.4285714285684
25.5,11576,82.2F,7.9,11574.3333333333,36.6666666666783,11574.2857142857,35.7142857142748
25.55,11575,82.2F,7.9,11576.3333333333,33.3333333333207,11576.2857142857,41.4285714285682
25.6,11578,82.2F,7.9,11577.6666666667,40.0000000000009,11578.4285714286,41.4285714285697
25.65,11580,82.2F,7.8,11580.3333333333,50.0000000000011,11580.4285714286,35.7142857142943
25.7,11583,82.2F,7.9,11582.6666666667,43.3333333333206,11582,37.1428571428618
25.75,11585,82.2F,7.9,11584.6666666667,33.3333333333389,11584.1428571429,41.4285714285682
25.8,11586,82.2F,7.8,11586,29.9999999999996,11586.1428571429,35.714285714293
25.85,11587,82.2F,7.8,11587.6666666667,36.6666666666614,11587.7142857143,30.0000000000006
25.9,11590,82.2F,7.9,11589.6666666667,33.3333333333401,11589.1428571429,28.5714285714318
25.95,11592,82.2F,7.9,11591,23.3333333333391,11590.5714285714,31.4285714285684
26,11591,82.2F,7.8,11592,19.9999999999997,11592.2857142857,32.8571428571372
26.05,11593,82.2F,7.9,11593,33.3333333333389,11593.8571428571,29.9999999999996
26.1,11595,82.2F,7.9,11595.3333333333,40.0000000000009,11595.2857142857,24.285714285707
26.15,11598,82.2F,7.8,11597,33.3333333333219,11596.2857142857,20.0000000000004
26.2,11598,82.2F,7.8,11598.6666666667,19.9999999999997,11597.2857142857,18.5714285714309
26.25,11600,82.2F,7.8,11599,3.33333333333935,11598.1428571429,12.8571428571557
26.3,11599,82.2F,7.8,11599,-3.33333333333935,11598.5714285714,5.71428571429343
26.35,11598,82.2F,7.9,11598.6666666667,-6.66666666666075,11598.7142857143,0
26.4,11599,82.2F,7.8,11598.3333333333,0,11598.5714285714,-7.14285714286249
26.45,11598,82.3F,7.9,11598.6666666667,-3.33333333333935,11598,-969.999999999986
26.5,11599,82.2F,7.8,11598,-13.333333333321,11501.5714285714,-3545.71428571424
26.55,11597,82.2F,7.8,11597.3333333333,-2256.66666666663,11243.4285714286,-3879.99999999994
26.6,11596,82.2F,7.8,11372.3333333333,-8270.00000000018,11113.5714285714,-1891.42857142861
26.65,10924,82.2F,7.7,10770.3333333333,-9040.00000000019,11054.2857142857,-788.571428571448
26.7,9791,82.2F,7.7,10468.3333333333,-2156.66666666665,11034.7142857143,-228.571428571428
26.75,10690,82.2F,7.8,10554.6666666667,6433.33333333323,11031.4285714286,-28.5714285714308
26.8,11183,82.2F,7.9,11111.6666666667,8516.66666666656,11031.8571428571,977.142857142848
26.85,11462,82.2F,7.9,11406.3333333333,4333.33333333343,11129.1428571429,3570.00000000008
26.9,11574,82.2F,7.9,11545,1863.33333333336,11388.8571428571,3898.57142857151
26.95,11599,82.2F,7.9,11592.6666666667,593.333333333331,11519,1902.85714285711
27,11605,82.2F,7.9,11604.3333333333,123.333333333338,11579.1428571429,798.57142857142
27.05,11609,82.2F,7.9,11605,3.33333333332116,11598.8571428571,232.857142857134
27.1,11601,82.2F,7.9,11604.6666666667,-33.3333333333401,11602.4285714286,32.8571428571384
